2026/06/08 23:02:37.248, 0, 226.41, 0, 33, 249182
2026/06/08 23:02:37.257, 1, 220.55, 0, 33, 249246
2026/06/08 23:02:37.260, 2, 230.05, 0, 34, 249246
2026/06/08 23:02:37.263, 3, 236.99, 0, 34, 248926
2026/06/08 23:02:38.266, 0, 416.03, 100, 36, 249274
2026/06/08 23:02:38.267, 1, 414.04, 100, 36, 249338
2026/06/08 23:02:38.267, 2, 423.03, 100, 37, 249338
2026/06/08 23:02:38.267, 3, 429.88, 100, 37, 249018
2026/06/08 23:02:39.267, 0, 344.12, 100, 36, 249274
2026/06/08 23:02:39.267, 1, 338.73, 100, 35, 249338
2026/06/08 23:02:39.267, 2, 350.62, 100, 36, 249338
2026/06/08 23:02:39.267, 3, 352.81, 100, 37, 249018
2026/06/08 23:02:40.267, 0, 343.77, 100, 36, 249274
2026/06/08 23:02:40.267, 1, 337.47, 100, 35, 249338
2026/06/08 23:02:40.267, 2, 349.87, 100, 37, 249338
2026/06/08 23:02:40.267, 3, 351.41, 100, 37, 249018
2026/06/08 23:02:41.267, 0, 343.22, 100, 36, 249274
2026/06/08 23:02:41.267, 1, 336.45, 100, 35, 249338
2026/06/08 23:02:41.267, 2, 349.54, 100, 37, 249338
2026/06/08 23:02:41.267, 3, 350.73, 100, 37, 249018
2026/06/08 23:02:42.268, 0, 343.32, 100, 36, 249274
2026/06/08 23:02:42.268, 1, 336.92, 100, 35, 249338
2026/06/08 23:02:42.268, 2, 349.56, 100, 37, 249338
2026/06/08 23:02:42.268, 3, 351.10, 100, 37, 249018
2026/06/08 23:02:43.268, 0, 342.65, 100, 36, 249274
2026/06/08 23:02:43.268, 1, 336.55, 100, 36, 249338
2026/06/08 23:02:43.268, 2, 349.03, 100, 37, 249338
2026/06/08 23:02:43.268, 3, 350.69, 100, 37, 249018
2026/06/08 23:02:44.268, 0, 342.70, 100, 36, 249274
2026/06/08 23:02:44.268, 1, 337.08, 100, 36, 249338
2026/06/08 23:02:44.268, 2, 349.23, 100, 37, 249338
2026/06/08 23:02:44.268, 3, 351.25, 100, 37, 249018
2026/06/08 23:02:45.268, 0, 343.97, 100, 36, 249274
2026/06/08 23:02:45.269, 1, 337.03, 100, 36, 249338
2026/06/08 23:02:45.269, 2, 350.29, 100, 37, 249338
2026/06/08 23:02:45.269, 3, 351.98, 100, 37, 249018
2026/06/08 23:02:46.269, 0, 344.78, 100, 36, 249274
2026/06/08 23:02:46.269, 1, 337.61, 100, 36, 249338
2026/06/08 23:02:46.269, 2, 349.44, 100, 37, 249338
2026/06/08 23:02:46.269, 3, 351.91, 100, 37, 249018
2026/06/08 23:02:47.269, 0, 343.46, 100, 36, 249274
2026/06/08 23:02:47.269, 1, 337.21, 100, 36, 249338
2026/06/08 23:02:47.269, 2, 350.23, 100, 37, 249338
2026/06/08 23:02:47.269, 3, 351.90, 100, 38, 249018
2026/06/08 23:02:48.269, 0, 320.58, 100, 36, 249274
2026/06/08 23:02:48.269, 1, 312.78, 100, 35, 249338
2026/06/08 23:02:48.270, 2, 326.85, 100, 36, 249338
2026/06/08 23:02:48.270, 3, 327.84, 100, 37, 249018
2026/06/08 23:02:49.270, 0, 300.82, 100, 36, 249274
