2026/06/09 22:06:09.792, 0, 239.45, 0, 34, 245852
2026/06/09 22:06:09.798, 1, 236.82, 0, 34, 245852
2026/06/09 22:06:09.800, 2, 222.96, 0, 33, 246652
2026/06/09 22:06:09.803, 3, 226.10, 0, 33, 246652
2026/06/09 22:06:10.805, 0, 424.94, 2, 36, 248256
2026/06/09 22:06:10.805, 1, 426.58, 6, 36, 248256
2026/06/09 22:06:10.805, 2, 224.06, 0, 33, 246652
2026/06/09 22:06:10.805, 3, 227.24, 0, 33, 246652
2026/06/09 22:06:11.805, 0, 241.00, 0, 34, 248256
2026/06/09 22:06:11.805, 1, 237.05, 0, 34, 248256
2026/06/09 22:06:11.805, 2, 427.70, 100, 37, 246652
2026/06/09 22:06:11.805, 3, 423.39, 100, 37, 246652
2026/06/09 22:06:12.806, 0, 239.84, 0, 34, 248256
2026/06/09 22:06:12.806, 1, 236.83, 0, 34, 248256
2026/06/09 22:06:12.806, 2, 441.55, 100, 37, 246652
2026/06/09 22:06:12.806, 3, 444.42, 100, 37, 246652
2026/06/09 22:06:13.806, 0, 239.20, 0, 34, 248256
2026/06/09 22:06:13.806, 1, 236.46, 0, 34, 248256
2026/06/09 22:06:13.806, 2, 438.57, 100, 37, 246652
2026/06/09 22:06:13.806, 3, 443.11, 100, 38, 246652
2026/06/09 22:06:14.806, 0, 238.75, 0, 34, 248256
2026/06/09 22:06:14.806, 1, 236.43, 0, 34, 248256
2026/06/09 22:06:14.806, 2, 439.14, 100, 38, 246652
2026/06/09 22:06:14.806, 3, 443.71, 100, 38, 246652
2026/06/09 22:06:15.806, 0, 238.89, 0, 34, 248256
2026/06/09 22:06:15.806, 1, 236.16, 0, 34, 248256
2026/06/09 22:06:15.807, 2, 439.28, 100, 38, 246652
2026/06/09 22:06:15.807, 3, 444.07, 100, 38, 246652
2026/06/09 22:06:16.807, 0, 239.23, 0, 34, 248256
2026/06/09 22:06:16.807, 1, 236.10, 0, 34, 248256
2026/06/09 22:06:16.807, 2, 437.78, 100, 38, 246652
2026/06/09 22:06:16.807, 3, 439.70, 100, 38, 246652
2026/06/09 22:06:17.807, 0, 239.19, 0, 34, 248256
2026/06/09 22:06:17.807, 1, 236.13, 0, 34, 248256
2026/06/09 22:06:17.807, 2, 438.34, 100, 38, 246652
2026/06/09 22:06:17.807, 3, 442.29, 100, 38, 246652
2026/06/09 22:06:18.807, 0, 238.75, 0, 34, 248256
2026/06/09 22:06:18.807, 1, 236.43, 0, 34, 248256
2026/06/09 22:06:18.807, 2, 438.43, 100, 38, 246652
2026/06/09 22:06:18.807, 3, 444.35, 100, 38, 246652
2026/06/09 22:06:19.807, 0, 239.22, 0, 34, 248256
2026/06/09 22:06:19.808, 1, 236.04, 0, 34, 248256
2026/06/09 22:06:19.808, 2, 420.50, 58, 37, 246652
2026/06/09 22:06:19.808, 3, 427.21, 100, 37, 246652
2026/06/09 22:06:20.808, 0, 239.29, 0, 34, 248256
2026/06/09 22:06:20.808, 1, 235.61, 0, 34, 248256
2026/06/09 22:06:20.808, 2, 364.36, 100, 37, 246652
2026/06/09 22:06:20.808, 3, 363.66, 100, 37, 246652
2026/06/09 22:06:21.808, 0, 239.58, 0, 34, 248256
2026/06/09 22:06:21.809, 1, 236.15, 0, 34, 248256
2026/06/09 22:06:21.809, 2, 365.77, 100, 37, 246652
2026/06/09 22:06:21.809, 3, 367.98, 100, 37, 246652
2026/06/09 22:06:22.809, 0, 239.21, 0, 34, 248256
2026/06/09 22:06:22.809, 1, 236.65, 0, 34, 248256
2026/06/09 22:06:22.809, 2, 367.24, 100, 37, 246652
2026/06/09 22:06:22.809, 3, 368.77, 100, 37, 246652
2026/06/09 22:06:23.809, 0, 238.84, 0, 34, 248256
2026/06/09 22:06:23.809, 1, 236.37, 0, 34, 248256
2026/06/09 22:06:23.809, 2, 367.58, 100, 37, 246652
2026/06/09 22:06:23.809, 3, 367.83, 100, 37, 246652
2026/06/09 22:06:24.809, 0, 239.22, 0, 34, 248256
2026/06/09 22:06:24.809, 1, 236.47, 0, 34, 248256
2026/06/09 22:06:24.809, 2, 368.58, 100, 37, 246652
2026/06/09 22:06:24.809, 3, 367.21, 100, 37, 246652
2026/06/09 22:06:25.810, 0, 239.18, 0, 34, 248256
2026/06/09 22:06:25.810, 1, 236.19, 0, 34, 248256
2026/06/09 22:06:25.810, 2, 367.31, 100, 37, 246652
2026/06/09 22:06:25.810, 3, 366.93, 100, 37, 246652
2026/06/09 22:06:26.810, 0, 239.29, 0, 34, 248256
2026/06/09 22:06:26.810, 1, 235.98, 0, 34, 248256
2026/06/09 22:06:26.810, 2, 368.30, 100, 37, 246652
2026/06/09 22:06:26.810, 3, 368.02, 100, 37, 246652
2026/06/09 22:06:27.810, 0, 239.23, 0, 34, 248256
2026/06/09 22:06:27.810, 1, 236.43, 0, 34, 248256
2026/06/09 22:06:27.810, 2, 368.70, 100, 37, 246652
2026/06/09 22:06:27.810, 3, 368.20, 100, 37, 246652
2026/06/09 22:06:28.810, 0, 239.12, 0, 34, 248256
2026/06/09 22:06:28.811, 1, 236.45, 0, 34, 248256
2026/06/09 22:06:28.811, 2, 367.83, 100, 37, 246652
