2026/06/09 22:06:25.472, 0, 234.02, 0, 34, 243826
2026/06/09 22:06:25.476, 1, 233.46, 0, 34, 244836
2026/06/09 22:06:25.478, 2, 175.57, 0, 33, 0
2026/06/09 22:06:25.483, 3, 175.79, 0, 33, 0
2026/06/09 22:06:26.486, 0, 589.27, 6, 39, 246738
2026/06/09 22:06:26.487, 1, 261.42, 36, 35, 244836
2026/06/09 22:06:26.487, 2, 175.57, 0, 33, 0
2026/06/09 22:06:26.487, 3, 175.79, 0, 33, 0
2026/06/09 22:06:27.487, 0, 236.93, 0, 35, 246738
2026/06/09 22:06:27.487, 1, 530.60, 100, 38, 244836
2026/06/09 22:06:27.487, 2, 175.56, 0, 33, 0
2026/06/09 22:06:27.487, 3, 175.80, 0, 33, 0
2026/06/09 22:06:28.487, 0, 235.40, 0, 34, 246738
2026/06/09 22:06:28.487, 1, 527.72, 100, 39, 244836
2026/06/09 22:06:28.487, 2, 175.57, 0, 33, 0
2026/06/09 22:06:28.487, 3, 175.79, 0, 33, 0
2026/06/09 22:06:29.487, 0, 235.37, 0, 34, 246738
2026/06/09 22:06:29.487, 1, 531.48, 100, 39, 244836
2026/06/09 22:06:29.487, 2, 175.57, 0, 33, 0
2026/06/09 22:06:29.488, 3, 175.80, 0, 33, 0
2026/06/09 22:06:30.488, 0, 235.46, 0, 34, 246738
2026/06/09 22:06:30.488, 1, 530.36, 100, 40, 244836
2026/06/09 22:06:30.488, 2, 175.57, 0, 33, 0
2026/06/09 22:06:30.488, 3, 175.81, 0, 33, 0
2026/06/09 22:06:31.488, 0, 235.57, 0, 34, 246738
2026/06/09 22:06:31.488, 1, 534.78, 100, 40, 244836
2026/06/09 22:06:31.488, 2, 175.57, 0, 33, 0
2026/06/09 22:06:31.488, 3, 175.80, 0, 33, 0
2026/06/09 22:06:32.488, 0, 234.58, 0, 34, 246738
2026/06/09 22:06:32.488, 1, 530.65, 100, 40, 244836
2026/06/09 22:06:32.488, 2, 175.57, 0, 33, 0
2026/06/09 22:06:32.488, 3, 175.80, 0, 33, 0
2026/06/09 22:06:33.488, 0, 234.81, 0, 34, 246738
2026/06/09 22:06:33.488, 1, 533.15, 100, 40, 244836
2026/06/09 22:06:33.488, 2, 175.56, 0, 33, 0
2026/06/09 22:06:33.488, 3, 175.80, 0, 33, 0
2026/06/09 22:06:34.489, 0, 235.79, 0, 34, 246738
