timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/07 23:20:23.885, 1, 551.20 W, 39, 2070 MHz, 3996 MHz, 26 %, 13 %
2026/06/07 23:20:23.885, 2, 612.03 W, 43, 2070 MHz, 3996 MHz, 99 %, 13 %
2026/06/07 23:20:23.885, 3, 616.04 W, 44, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:24.885, 0, 580.43 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:24.885, 1, 581.58 W, 40, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:24.885, 2, 577.92 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:24.885, 3, 579.77 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:25.886, 0, 580.54 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:25.886, 1, 585.96 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:25.886, 2, 576.75 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:25.886, 3, 578.60 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:26.886, 0, 581.86 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:26.886, 1, 580.82 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:26.886, 2, 577.34 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:26.886, 3, 578.90 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:27.886, 0, 581.44 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:27.886, 1, 578.31 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:27.886, 2, 577.77 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:27.886, 3, 578.29 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:28.886, 0, 581.66 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:28.886, 1, 579.11 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:28.886, 2, 577.34 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:28.886, 3, 579.56 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:29.886, 0, 580.67 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:29.887, 1, 588.44 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:29.887, 2, 576.84 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:29.887, 3, 577.96 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:30.887, 0, 581.49 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:30.887, 1, 588.75 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:30.887, 2, 577.48 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:30.887, 3, 579.96 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:31.887, 0, 582.67 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:31.887, 1, 581.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:31.887, 2, 578.87 W, 42, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:31.887, 3, 579.29 W, 41, 2070 MHz, 3996 MHz, 100 %, 41 %
2026/06/07 23:20:32.887, 0, 530.08 W, 41, 2070 MHz, 3996 MHz, 54 %, 23 %
2026/06/07 23:20:32.887, 1, 600.42 W, 44, 2070 MHz, 3996 MHz, 91 %, 11 %
2026/06/07 23:20:32.887, 2, 609.19 W, 43, 2070 MHz, 3996 MHz, 98 %, 11 %
2026/06/07 23:20:32.887, 3, 610.62 W, 43, 2070 MHz, 3996 MHz, 93 %, 11 %
2026/06/07 23:20:33.887, 0, 597.70 W, 44, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:33.887, 1, 614.08 W, 42, 2070 MHz, 3996 MHz, 87 %, 27 %
2026/06/07 23:20:33.887, 2, 615.78 W, 45, 2070 MHz, 3996 MHz, 79 %, 31 %
2026/06/07 23:20:33.887, 3, 583.70 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:34.888, 0, 546.81 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:34.888, 1, 615.47 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:34.888, 2, 547.51 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:34.888, 3, 535.26 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:35.888, 0, 594.88 W, 42, 2070 MHz, 3996 MHz, 100 %, 20 %
2026/06/07 23:20:35.888, 1, 649.20 W, 43, 2070 MHz, 3996 MHz, 97 %, 29 %
2026/06/07 23:20:35.888, 2, 644.60 W, 43, 2070 MHz, 3996 MHz, 100 %, 26 %
2026/06/07 23:20:35.888, 3, 542.79 W, 41, 2070 MHz, 3996 MHz, 52 %, 23 %
2026/06/07 23:20:36.888, 0, 566.91 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:36.888, 1, 571.99 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:36.888, 2, 567.37 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:36.888, 3, 564.22 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:37.888, 0, 588.43 W, 45, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:37.888, 1, 573.62 W, 40, 2070 MHz, 3996 MHz, 95 %, 34 %
2026/06/07 23:20:37.888, 2, 556.74 W, 42, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:37.888, 3, 561.64 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:38.888, 0, 636.86 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:38.889, 1, 651.29 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:38.889, 2, 617.79 W, 42, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:38.889, 3, 532.78 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:39.889, 0, 610.40 W, 43, 2070 MHz, 3996 MHz, 81 %, 14 %
2026/06/07 23:20:39.889, 1, 634.77 W, 45, 2070 MHz, 3996 MHz, 100 %, 19 %
2026/06/07 23:20:39.889, 2, 645.05 W, 44, 2070 MHz, 3996 MHz, 95 %, 17 %
2026/06/07 23:20:39.889, 3, 529.34 W, 41, 2070 MHz, 3996 MHz, 36 %, 16 %
2026/06/07 23:20:40.889, 0, 571.04 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:40.889, 1, 586.52 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:40.889, 2, 567.67 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:40.889, 3, 563.95 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:41.889, 0, 572.87 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:41.889, 1, 576.32 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:41.889, 2, 565.18 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:41.889, 3, 567.90 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:42.890, 0, 568.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:42.890, 1, 574.11 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:42.890, 2, 564.45 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:42.890, 3, 567.86 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:43.890, 0, 572.32 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:43.890, 1, 575.02 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:43.890, 2, 567.10 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:43.890, 3, 568.54 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:44.890, 0, 573.63 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:44.890, 1, 577.44 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:44.890, 2, 569.52 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:44.890, 3, 570.38 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:45.890, 0, 572.41 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:45.890, 1, 576.35 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:45.890, 2, 570.51 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:45.890, 3, 568.63 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:46.891, 0, 575.52 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:46.891, 1, 576.52 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:46.891, 2, 568.12 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:46.891, 3, 572.03 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:47.891, 0, 574.61 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:47.891, 1, 578.43 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:47.891, 2, 568.89 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:47.891, 3, 571.01 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:48.891, 0, 576.12 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:48.891, 1, 578.50 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:48.891, 2, 572.99 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:48.891, 3, 574.36 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:49.891, 0, 575.65 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:49.891, 1, 579.87 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:49.891, 2, 573.07 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:49.891, 3, 574.14 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:50.891, 0, 576.67 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:50.892, 1, 578.53 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:50.892, 2, 572.32 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:50.892, 3, 574.01 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:51.892, 0, 575.88 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:51.892, 1, 578.99 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:51.892, 2, 573.57 W, 42, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:51.892, 3, 574.63 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:20:52.892, 0, 634.11 W, 42, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:52.892, 1, 566.30 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:52.892, 2, 612.51 W, 42, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:52.892, 3, 477.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:53.892, 0, 569.62 W, 41, 2070 MHz, 3996 MHz, 88 %, 28 %
2026/06/07 23:20:53.892, 1, 565.41 W, 40, 2070 MHz, 3996 MHz, 75 %, 30 %
2026/06/07 23:20:53.892, 2, 562.07 W, 41, 2070 MHz, 3996 MHz, 90 %, 34 %
2026/06/07 23:20:53.892, 3, 487.52 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:54.892, 0, 571.13 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:54.893, 1, 576.10 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:54.893, 2, 572.15 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:54.893, 3, 499.04 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:55.893, 0, 553.45 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:55.893, 1, 556.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:55.893, 2, 551.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:55.893, 3, 549.79 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:56.893, 0, 554.28 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:56.893, 1, 558.83 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:56.893, 2, 552.57 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:56.893, 3, 552.83 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:57.893, 0, 555.42 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:57.893, 1, 557.58 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:57.893, 2, 553.26 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:57.893, 3, 551.42 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:58.893, 0, 556.86 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:58.893, 1, 558.16 W, 40, 2070 MHz, 3996 MHz, 100 %, 38 %
2026/06/07 23:20:58.893, 2, 549.91 W, 41, 2070 MHz, 3996 MHz, 100 %, 38 %
2026/06/07 23:20:58.893, 3, 553.07 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:59.894, 0, 555.11 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:59.894, 1, 560.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:59.894, 2, 552.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:20:59.894, 3, 552.67 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:00.894, 0, 559.23 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:00.894, 1, 561.76 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:00.894, 2, 556.59 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:00.894, 3, 556.52 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:01.894, 0, 558.98 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:01.894, 1, 563.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:01.894, 2, 557.06 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:01.894, 3, 557.26 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:02.894, 0, 560.66 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:02.894, 1, 560.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:02.894, 2, 556.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:02.894, 3, 559.09 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:03.894, 0, 558.61 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:03.895, 1, 563.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:03.895, 2, 556.40 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:03.895, 3, 556.66 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:04.895, 0, 559.30 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:04.895, 1, 560.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:04.895, 2, 556.36 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:04.895, 3, 556.44 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:05.895, 0, 561.81 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:05.895, 1, 567.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:05.895, 2, 556.73 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:05.895, 3, 558.41 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:06.895, 0, 560.86 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:06.895, 1, 565.40 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:06.895, 2, 558.48 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:06.895, 3, 557.23 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:07.895, 0, 561.62 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:07.895, 1, 565.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:07.896, 2, 557.98 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:07.896, 3, 558.83 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:08.896, 0, 561.68 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:08.896, 1, 566.20 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:08.896, 2, 560.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:08.896, 3, 560.32 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:09.896, 0, 561.70 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:09.896, 1, 564.91 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:09.896, 2, 558.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:09.896, 3, 557.77 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:10.896, 0, 561.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:10.896, 1, 564.97 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:10.896, 2, 560.43 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:10.896, 3, 559.29 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:11.896, 0, 562.82 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:11.896, 1, 566.22 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:11.896, 2, 558.39 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:11.897, 3, 560.16 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:12.897, 0, 547.81 W, 40, 2070 MHz, 3996 MHz, 96 %, 18 %
2026/06/07 23:21:12.897, 1, 552.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 18 %
2026/06/07 23:21:12.897, 2, 544.53 W, 40, 2070 MHz, 3996 MHz, 59 %, 18 %
2026/06/07 23:21:12.897, 3, 547.34 W, 40, 2070 MHz, 3996 MHz, 42 %, 18 %
2026/06/07 23:21:13.897, 0, 562.01 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:13.897, 1, 564.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:13.897, 2, 559.32 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:13.897, 3, 559.21 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:14.897, 0, 602.59 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:14.897, 1, 606.12 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:14.897, 2, 601.31 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:14.897, 3, 526.43 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:15.897, 0, 561.91 W, 41, 2070 MHz, 3996 MHz, 96 %, 28 %
2026/06/07 23:21:15.897, 1, 604.20 W, 42, 2070 MHz, 3996 MHz, 98 %, 24 %
2026/06/07 23:21:15.897, 2, 581.62 W, 41, 2070 MHz, 3996 MHz, 99 %, 20 %
2026/06/07 23:21:15.897, 3, 531.18 W, 40, 2070 MHz, 3996 MHz, 26 %, 14 %
2026/06/07 23:21:16.898, 0, 564.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:16.898, 1, 568.76 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:16.898, 2, 560.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:16.898, 3, 561.28 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:17.898, 0, 563.07 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:17.898, 1, 566.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:17.898, 2, 560.45 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:17.898, 3, 562.42 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:18.898, 0, 564.56 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:18.898, 1, 567.52 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:18.898, 2, 560.61 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:18.898, 3, 562.67 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:19.898, 0, 563.99 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:19.898, 1, 568.39 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:19.898, 2, 560.36 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:19.898, 3, 560.92 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:20.899, 0, 587.33 W, 45, 2070 MHz, 3996 MHz, 87 %, 14 %
2026/06/07 23:21:20.899, 1, 543.74 W, 40, 2070 MHz, 3996 MHz, 50 %, 17 %
2026/06/07 23:21:20.899, 2, 581.13 W, 45, 2070 MHz, 3996 MHz, 88 %, 22 %
2026/06/07 23:21:20.899, 3, 518.67 W, 39, 2070 MHz, 3996 MHz, 79 %, 28 %
2026/06/07 23:21:21.899, 0, 602.95 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:21.899, 1, 613.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:21.899, 2, 600.57 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:21.899, 3, 510.04 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:22.899, 0, 641.99 W, 42, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:22.899, 1, 607.43 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:22.899, 2, 629.58 W, 42, 2070 MHz, 3996 MHz, 100 %, 38 %
2026/06/07 23:21:22.899, 3, 492.75 W, 40, 2070 MHz, 3996 MHz, 100 %, 38 %
2026/06/07 23:21:23.899, 0, 560.39 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:23.899, 1, 563.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:23.899, 2, 556.19 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:23.899, 3, 556.36 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:24.900, 0, 562.04 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:24.900, 1, 566.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:24.900, 2, 558.97 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:24.900, 3, 559.98 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:25.900, 0, 561.38 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:25.900, 1, 563.80 W, 40, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:25.900, 2, 559.89 W, 41, 2070 MHz, 3996 MHz, 100 %, 39 %
2026/06/07 23:21:25.900, 3, 559.43 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:26.900, 0, 562.96 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:26.900, 1, 565.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:26.900, 2, 560.48 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:26.900, 3, 560.16 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:27.900, 0, 562.71 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:27.900, 1, 567.12 W, 40, 2070 MHz, 3996 MHz, 100 %, 40 %
2026/06/07 23:21:27.900, 2, 560.16 W, 41, 2070 MHz, 3996 MHz, 100 %, 40 %
